date,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,latitude,longitude
2011-07-01,25.97992,49492.895,24793.205,15.899999,26.115991592407227,-80.4381103515625
2011-07-01,30.526163,50340.023,46752.13,0.1,29.209136962890625,-97.76754760742188
2011-07-01,21.692251,51686.64,48448.527,0.0,33.70825958251953,-117.8385009765625
2011-07-01,20.491415,53950.598,43569.715,0.1,40.17574691772461,-105.14724731445312
2011-07-01,15.418167,54714.473,50820.883,0.0,42.07381057739258,-123.06121826171875
2011-07-01,29.44925,50439.98,46509.934,0.3,29.560630798339844,-98.95834350585938
2011-07-01,20.065666,54891.82,49498.65,0.1,42.49560546875,-70.941162109375
2011-07-01,31.074331,50642.36,46800.0,0.0,30.26361846923828,-97.69320678710938
2011-08-01,25.641504,51905.418,48309.26,0.0,41.79261779785156,-72.2608642578125
2011-08-01,13.875918,54229.023,49675.5,0.0,48.47100067138672,-122.52099609375
2011-08-01,23.814085,49785.46,46693.98,0.0,33.91915512084961,-118.39152526855469
2011-08-01,32.445328,49214.19,45888.773,0.0,31.458698272705078,-98.49462890625
2011-08-01,23.394667,52100.484,44722.17,3.5,42.4253044128418,-76.51980590820312
2011-08-01,21.252249,49519.93,45948.773,0.0,32.794376373291016,-117.17604064941406
2011-08-01,31.158335,48365.992,45293.387,0.2,27.5219669342041,-99.47366333007812
2011-08-01,25.753334,51714.68,46901.074,2.0,41.15992736816406,-80.85836791992188
2011-08-01,28.289335,51948.387,48471.906,0.0,41.9332160949707,-87.64535522460938
2011-08-01,28.51142,52100.484,48592.492,0.0,42.4253044128418,-87.88546752929688
2011-08-01,28.466913,48887.39,38743.28,3.7,29.982423782348633,-90.20977783203125
2011-08-01,27.910667,51127.246,47418.305,0.0,39.12126541137695,-84.5604248046875
2011-08-01,29.108335,48675.52,37459.77,17.199999,28.998241424560547,-80.91741943359375
2011-08-01,13.047,53528.21,48552.527,0.0,46.64323043823242,-121.88406372070312
2011-08-01,31.405169,48995.09,45500.016,0.0,30.474515914916992,-99.729736328125
2011-08-01,27.512337,52300.08,43514.69,0.0,43.0579948425293,-89.33035278320312
2011-08-01,35.89175,49503.586,46413.492,0.0,32.72407531738281,-96.81317138671875
2011-08-01,25.597666,51285.36,47114.836,0.5,39.68365478515625,-105.0
2011-08-01,27.33667,48964.195,25359.303,7.6,30.33391761779785,-84.30245971679688
2011-08-01,28.471079,51969.95,48489.023,0.0,42.00351333618164,-87.77291870117188
2011-08-01,14.637165,50762.832,46674.668,0.0,37.785587310791016,-122.40963745117188
2011-08-01,28.16775,51693.746,48269.203,0.0,41.089630126953125,-87.81427001953125
2011-08-01,30.570585,51205.94,47275.68,0.0,39.40245819091797,-93.35635375976562
2011-08-01,27.123255,51610.51,45624.516,0.7,40.808433532714844,-73.76422119140625
2011-08-01,28.447416,48887.39,38743.28,3.7,29.982423782348633,-90.20977783203125
2011-08-01,28.680918,51841.367,47381.92,0.0,41.581722259521484,-93.6363525390625
2011-08-01,28.665335,48065.617,45252.33,11.8,26.045692443847656,-80.15316772460938
2011-08-01,24.807419,49904.1,44063.746,0.1,34.41124725341797,-117.28302001953125
2011-08-01,35.79375,49519.93,46418.312,0.0,32.794376373291016,-96.82150268554688
2011-08-01,26.973917,51127.246,47207.402,0.0,39.12126541137695,-83.07693481445312
2011-08-01,31.796661,49503.586,43228.1,0.1,32.72407531738281,-92.19781494140625
2011-08-01,25.169836,52078.59,48033.02,0.0,42.35500717163086,-71.12905883789062
2011-08-01,21.823915,52013.242,47311.977,0.8000001,42.14411163330078,-74.36495971679688
2011-08-01,24.914167,52078.59,48033.02,0.0,42.35500717163086,-71.12905883789062
2011-08-01,28.160418,48660.562,35762.66,18.1,28.927942276000977,-81.3402099609375
2011-08-01,20.767084,53817.797,49703.664,0.0,47.41651916503906,-120.24589538574219
2011-08-01,34.79392,49454.727,45978.625,0.0,32.513179779052734,-98.54013061523438
2011-08-01,27.115664,48979.63,26272.756,18.900002,30.404216766357422,-84.2957763671875
2011-08-01,35.942585,50323.125,46678.23,0.0,36.09841537475586,-97.12063598632812
2011-08-01,27.71383,48902.703,25268.32,7.2999997,30.052722930908203,-84.53909301757812
2011-08-01,22.59842,49785.46,46693.98,0.0,33.91915512084961,-118.39152526855469
2011-08-01,31.266085,48765.76,45667.742,0.0,29.420034408569336,-98.6258544921875
2011-08-01,25.200005,52188.62,46718.758,0.0,42.70650100708008,-71.38845825195312
2011-08-01,27.124414,52300.08,43581.57,0.0,43.0579948425293,-89.59823608398438
2011-08-01,29.616835,50971.953,47492.504,0.0,38.55887222290039,-90.36685180664062
2011-08-01,26.630585,51777.79,47607.703,1.3000001,41.37082290649414,-83.663818359375
2011-08-01,25.956503,53298.32,49518.297,0.0,46.01054382324219,-118.42855834960938
2011-08-01,31.2805,48765.76,45642.797,0.0,29.420034408569336,-98.72979736328125
2011-08-01,34.941414,49357.77,46292.06,0.0,32.09138870239258,-97.06521606445312
2011-08-01,22.9055,51589.824,44593.406,5.3,40.738136291503906,-111.95744323730469
2011-08-01,27.241331,51049.254,46968.043,0.0,38.84006881713867,-82.25408935546875
2011-08-01,35.10033,49618.61,46367.504,0.0,33.21616744995117,-97.20443725585938
2011-08-01,26.222414,51884.016,48425.65,0.3,41.72231674194336,-72.67730712890625
2011-08-01,18.673916,53123.67,48943.223,0.0,45.51845169067383,-122.49607849121094
2011-08-01,29.839746,49104.01,44796.688,2.1,30.96660614013672,-92.98577880859375
2011-08-01,22.220497,50093.73,43949.5,0.5,35.184532165527344,-106.53062438964844
2011-08-01,25.117836,52056.754,48015.94,0.0,42.28470993041992,-71.15667724609375
2011-08-01,18.276999,53684.957,49269.22,0.0,47.065025329589844,-122.92683410644531
2011-08-01,14.357669,50762.832,47146.15,0.0,37.785587310791016,-122.40963745117188
2011-08-01,32.936752,48979.63,45977.914,0.0,30.404216766357422,-97.71127319335938
2011-08-01,25.0495,51569.188,46871.496,1.4000001,40.6678352355957,-80.56658935546875
2011-08-01,28.28317,52210.797,47056.746,0.0,42.776798248291016,-95.59170532226562
2011-08-01,25.866081,51589.824,46296.227,0.0,40.738136291503906,-73.14892578125
2011-08-01,24.572416,49768.64,46523.97,0.0,33.84885787963867,-117.9078369140625
2011-08-01,21.085167,52620.09,48600.965,0.0,44.042179107666016,-123.10029602050781
2011-08-01,22.618414,49735.082,46514.297,0.0,33.70825958251953,-117.8385009765625
2011-08-01,28.539835,48079.727,42444.98,25.199999,26.115991592407227,-80.4381103515625
2011-08-01,28.615915,51862.668,47383.375,0.0,41.65201950073242,-93.64163208007812
2011-08-01,27.812662,51127.246,47312.41,0.0,39.12126541137695,-84.5604248046875
2011-08-01,29.59733,50971.953,47492.504,0.0,38.55887222290039,-90.36685180664062
2011-08-01,35.846416,50181.26,46526.742,0.0,35.53602600097656,-97.5096435546875
2011-08-01,20.41975,53348.88,47474.086,0.0,46.15114212036133,-67.21337890625
2011-08-01,22.540419,49735.082,46514.297,0.0,33.70825958251953,-117.8385009765625
2011-08-01,25.612581,51610.51,46520.34,0.5,40.808433532714844,-73.125
2011-08-01,27.766916,52277.668,48732.5,0.1,42.98769760131836,-87.99407958984375
2011-08-01,27.537497,51777.79,47359.363,0.1,41.37082290649414,-82.62933349609375
2011-08-01,25.202333,52056.754,48040.81,0.0,42.28470993041992,-71.02490234375
2011-08-01,27.182417,51905.418,48437.78,0.0,41.79261779785156,-88.17391967773438
2011-08-01,21.252249,49519.93,45948.773,0.0,32.794376373291016,-117.17604064941406
2011-08-01,25.323252,49819.2,46735.25,0.0,34.05975341796875,-118.23750305175781
2011-08-01,28.047998,51926.875,48454.824,0.0,41.8629150390625,-87.7794189453125
2011-08-01,26.298002,51631.246,46518.113,0.5,40.87873458862305,-73.22900390625
2011-08-01,32.56867,51186.203,46710.938,0.0,39.33216094970703,-98.44137573242188
2011-08-01,25.747498,51569.188,46750.336,0.2,40.6678352355957,-73.42776489257812
2011-08-01,21.45175,49470.984,45639.266,0.0,32.58347702026367,-117.07673645019531
2011-08-01,29.600334,51029.863,47735.684,0.0,38.769771575927734,-90.36834716796875
2011-08-01,24.256083,49904.1,46602.43,0.0,34.41124725341797,-119.54716491699219
2011-08-01,35.763836,49768.64,46114.53,0.0,33.84885787963867,-98.51806640625
2011-08-01,14.845166,50762.832,47146.15,0.0,37.785587310791016,-122.40963745117188
2011-08-01,28.292252,51325.34,47974.06,0.0,39.82425308227539,-89.74929809570312
2011-08-01,27.912333,51862.668,48403.793,0.0,41.65201950073242,-91.56069946289062
2011-08-01,31.269754,48841.6,45918.004,0.1,29.771528244018555,-95.435546875
2011-08-01,21.081,49735.082,46665.31,0.0,33.70825958251953,-118.28570556640625
2011-08-01,27.734419,52277.668,48732.5,0.1,42.98769760131836,-87.99407958984375
2011-08-01,24.841833,52880.184,48298.812,0.5,44.81546401977539,-73.4466552734375
2011-08-01,25.690584,51610.51,46520.34,0.5,40.808433532714844,-73.125
2011-08-01,26.880339,51107.684,47079.39,0.0,39.05096435546875,-108.51852416992188
2011-08-01,19.179335,51068.69,46928.867,1.2,38.91036605834961,-107.48291015625
2011-08-01,27.938833,48630.71,31994.85,17.6,28.78734588623047,-81.87429809570312
2011-08-01,28.75958,48735.59,37503.027,17.199999,29.279436111450195,-81.08294677734375
2011-08-01,20.927252,49519.93,45948.773,0.0,32.794376373291016,-117.17604064941406
2011-08-01,28.26625,51325.34,47974.06,0.0,39.82425308227539,-89.74929809570312
2011-08-01,25.403915,52056.754,48015.94,0.0,42.28470993041992,-71.15667724609375
2011-08-01,30.395172,50503.688,46434.023,0.0,36.8014030456543,-114.12614440917969
2011-08-01,24.980833,51991.57,48511.133,0.2,42.07381057739258,-72.68222045898438
2011-08-01,28.559332,48079.727,42444.98,25.199999,26.115991592407227,-80.4381103515625
2011-08-01,29.494165,49389.977,38936.027,0.6,32.23198318481445,-110.81112670898438
2011-08-01,17.006083,50688.01,47075.984,0.0,37.504390716552734,-122.23701477050781
2011-08-01,32.92808,49010.574,46012.047,0.0,30.544815063476562,-97.62353515625
2011-08-01,28.640669,51905.418,48437.78,0.0,41.79261779785156,-87.65219116210938
2011-08-01,30.001999,50991.215,47523.39,0.0,38.629173278808594,-90.48980712890625
2011-08-01,33.12733,49026.086,46016.445,0.0,30.6151123046875,-97.63250732421875
2011-08-01,21.974749,49853.062,46710.445,0.0,34.20035171508789,-118.98495483398438
2011-08-01,33.12883,48948.785,45943.902,0.0,30.26361846923828,-97.79861450195312
2011-08-01,34.992664,49585.598,46464.156,0.0,33.07556915283203,-96.74447631835938
2011-08-01,26.020254,51652.027,46303.574,0.2,40.949031829833984,-72.69229125976562
2011-08-01,28.246748,51305.324,47957.96,0.0,39.75395202636719,-89.62448120117188
2011-08-01,28.76975,48037.457,45227.79,11.8,25.90509605407715,-80.27291870117188
2011-08-01,25.12433,52056.754,48040.81,0.0,42.28470993041992,-71.02490234375
2011-08-01,23.508581,49904.1,46602.43,0.0,34.41124725341797,-119.54716491699219
2011-08-01,26.304832,51714.68,48290.69,1.5,41.15992736816406,-73.26181030273438
2011-08-01,28.546331,48079.727,42444.98,25.199999,26.115991592407227,-80.4381103515625
2011-08-01,31.10675,48765.76,45692.68,0.0,29.420034408569336,-98.52194213867188
2011-08-01,14.799667,50762.832,46674.668,0.0,37.785587310791016,-122.40963745117188
2011-08-01,24.241915,52210.797,46197.477,0.8,42.776798248291016,-73.89053344726562
2011-08-01,34.454082,49454.727,46364.36,0.2,32.513179779052734,-94.8175048828125
2011-08-01,20.275667,49751.848,46679.258,0.0,33.77855682373047,-118.32089233398438
2011-08-01,25.172754,49802.312,46721.223,0.0,33.98945236206055,-117.97752380371094
2011-08-01,33.87267,49135.36,46124.25,0.0,31.10720443725586,-97.37530517578125
2011-08-01,27.779915,52277.668,48732.5,0.1,42.98769760131836,-87.99407958984375
2011-08-01,22.072584,49602.086,46104.793,0.0,33.145870208740234,-117.23246765136719
2011-08-01,35.149162,49651.74,46270.348,0.0,33.35676574707031,-97.66665649414062
2011-08-01,26.013418,51652.027,46975.473,2.5,40.949031829833984,-81.5384521484375
2011-08-01,29.584085,48065.617,45249.742,0.0,26.045692443847656,-97.48358154296875
2011-08-01,28.259336,48586.098,36875.867,20.6,28.576448440551758,-81.3895263671875
2011-08-01,20.7235,49519.93,45646.07,0.0,32.794376373291016,-117.17604064941406
2011-08-01,28.552835,48079.727,42444.98,25.199999,26.115991592407227,-80.4381103515625
2011-08-01,31.6845,48720.54,45814.664,0.0,29.209136962890625,-97.76754760742188
2011-08-01,22.533915,49735.082,46514.297,0.0,33.70825958251953,-117.8385009765625
2011-08-01,26.245584,51426.113,46673.227,0.6,40.17574691772461,-105.14724731445312
2011-08-01,23.472334,51991.57,48327.43,0.0,42.07381057739258,-123.06121826171875
2011-08-01,31.399248,48796.027,45600.81,0.0,29.560630798339844,-98.95834350585938
2011-08-01,23.919832,52122.434,48614.89,0.0,42.49560546875,-70.941162109375
2011-08-01,33.174335,48948.785,45969.203,0.0,30.26361846923828,-97.69320678710938
2011-09-01,20.728998,47349.348,42946.965,0.0,41.79261779785156,-72.2608642578125
2011-09-01,13.136333,48376.945,44481.773,0.0,48.47100067138672,-122.52099609375
2011-09-01,20.814083,46396.152,43022.887,0.0,33.91915512084961,-118.39152526855469
2011-09-01,31.28908,46137.63,43114.66,0.0,31.458698272705078,-98.49462890625
2011-09-01,21.119669,47436.414,31553.766,1.5,42.4253044128418,-76.51980590820312
2011-09-01,19.3585,46276.05,42803.832,0.0,32.794376373291016,-117.17604064941406
2011-09-01,31.337502,45753.0,42302.742,0.0,27.5219669342041,-99.47366333007812
2011-09-01,23.720001,47264.094,41610.99,4.8,41.15992736816406,-80.85836791992188
2011-09-01,27.28308,47368.54,43392.895,2.4,41.9332160949707,-87.64535522460938
2011-09-01,26.640581,47436.414,43454.105,0.3,42.4253044128418,-87.88546752929688
2011-09-01,28.079416,45989.527,34906.926,3.6999998,29.982423782348633,-90.20977783203125
2011-09-01,26.894,47000.83,42843.914,4.6,39.12126541137695,-84.5604248046875
2011-09-01,26.527082,45893.445,40570.227,2.0,28.998241424560547,-80.91741943359375
2011-09-01,8.9345,48069.383,40742.023,0.0,46.64323043823242,-121.88406372070312
2011-09-01,30.805168,46038.35,42766.633,0.0,30.474515914916992,-99.729736328125
2011-09-01,24.981085,47525.367,43238.36,0.0,43.0579948425293,-89.33035278320312
2011-09-01,33.973003,46268.656,43414.008,0.0,32.72407531738281,-96.81317138671875
2011-09-01,24.783083,47071.79,40017.28,0.6,39.68365478515625,-105.0
2011-09-01,28.836668,46024.344,37974.46,0.0,30.33391761779785,-84.30245971679688
2011-09-01,26.973166,47378.164,43425.297,2.4,42.00351333618164,-87.77291870117188
2011-09-01,16.735083,46837.023,43429.88,0.0,37.785587310791016,-122.40963745117188
2011-09-01,29.859415,47254.73,43390.07,0.9,41.089630126953125,-87.81427001953125
2011-09-01,30.985167,47036.156,43448.688,0.0,39.40245819091797,-93.35635375976562
2011-09-01,22.212831,47217.484,43200.0,0.0,40.808433532714844,-73.76422119140625
2011-09-01,28.059914,45989.527,34906.926,3.6999998,29.982423782348633,-90.20977783203125
2011-09-01,27.755919,47320.734,43729.11,0.0,41.581722259521484,-93.6363525390625
2011-09-01,27.202835,45616.637,34495.43,3.8000002,26.045692443847656,-80.15316772460938
2011-09-01,23.9095,46449.773,43099.5,0.0,34.41124725341797,-117.28302001953125
2011-09-01,33.95625,46276.05,43419.14,0.0,32.794376373291016,-96.82150268554688
2011-09-01,25.948915,47000.83,42868.867,3.3000002,39.12126541137695,-83.07693481445312
2011-09-01,31.85292,46268.656,42780.516,0.0,32.72407531738281,-92.19781494140625
2011-09-01,19.213583,47426.65,41095.535,0.0,42.35500717163086,-71.12905883789062
2011-09-01,19.067667,47397.492,43200.0,0.0,42.14411163330078,-74.36495971679688
2011-09-01,19.037085,47426.65,41095.535,0.0,42.35500717163086,-71.12905883789062
2011-09-01,26.527084,45886.66,40196.82,1.1,28.927942276000977,-81.3402099609375
2011-09-01,17.771248,48196.742,43744.63,0.3,47.41651916503906,-120.24589538574219
2011-09-01,33.44184,46246.543,43293.996,0.0,32.513179779052734,-98.54013061523438
2011-09-01,28.615664,46031.34,39320.863,0.0,30.404216766357422,-84.2957763671875
2011-09-01,34.663418,46638.938,43619.65,0.0,36.09841537475586,-97.12063598632812
2011-09-01,28.015915,45996.473,36348.44,2.1999998,30.052722930908203,-84.53909301757812
2011-09-01,19.46925,46396.152,43022.887,0.0,33.91915512084961,-118.39152526855469
2011-09-01,30.830667,45934.375,42290.555,0.0,29.420034408569336,-98.6258544921875
2011-09-01,19.352083,47475.71,37352.586,0.0,42.70650100708008,-71.38845825195312
2011-09-01,24.64525,47525.367,43239.785,0.0,43.0579948425293,-89.59823608398438
2011-09-01,30.625162,46931.066,43200.0,0.0,38.55887222290039,-90.36685180664062
2011-09-01,25.684753,47292.316,42740.44,1.2,41.37082290649414,-83.663818359375
2011-09-01,17.964832,47968.01,43758.93,0.0,46.01054382324219,-118.42855834960938
2011-09-01,30.757584,45934.375,42314.1,0.0,29.420034408569336,-98.72979736328125
2011-09-01,32.735165,46202.65,43367.953,0.0,32.09138870239258,-97.06521606445312
2011-09-01,26.488836,47208.223,44029.86,0.0,40.738136291503906,-111.95744323730469
2011-09-01,26.453835,46965.797,42980.195,0.0,38.84006881713867,-82.25408935546875
2011-09-01,33.487835,46320.7,43450.07,0.0,33.21616744995117,-97.20443725585938
2011-09-01,21.564081,47339.79,43130.92,0.1,41.72231674194336,-72.67730712890625
2011-09-01,15.609336,47890.85,41110.22,0.0,45.51845169067383,-122.49607849121094
2011-09-01,30.62308,46087.707,42650.297,2.3999999,30.96660614013672,-92.98577880859375
2011-09-01,25.051752,46535.426,43002.57,2.6,35.184532165527344,-106.53062438964844
2011-09-01,19.161583,47416.906,40642.527,0.0,42.28470993041992,-71.15667724609375
2011-09-01,16.14575,48138.367,38690.977,0.0,47.065025329589844,-122.92683410644531
2011-09-01,16.455584,46837.023,43277.44,0.0,37.785587310791016,-122.40963745117188
2011-09-01,31.636747,46031.34,41362.234,0.0,30.404216766357422,-97.71127319335938
2011-09-01,23.145334,47198.984,42728.19,2.7,40.6678352355957,-80.56658935546875
2011-09-01,26.906082,47485.59,44209.49,0.0,42.776798248291016,-95.59170532226562
2011-09-01,21.741083,47208.223,43117.656,0.0,40.738136291503906,-73.14892578125
2011-09-01,21.520334,46388.547,42898.777,0.0,33.84885787963867,-117.9078369140625
2011-09-01,15.547666,47667.688,44280.332,0.0,44.042179107666016,-123.10029602050781
2011-09-01,20.27675,46373.375,42875.992,0.0,33.70825958251953,-117.8385009765625
2011-09-01,26.743998,45623.047,35008.598,7.8,26.115991592407227,-80.4381103515625
2011-09-01,27.690916,47330.25,43628.887,0.0,41.65201950073242,-93.64163208007812
2011-09-01,26.850168,47000.83,43188.918,1.9000001,39.12126541137695,-84.5604248046875
2011-09-01,30.605667,46931.066,43200.0,0.0,38.55887222290039,-90.36685180664062
2011-09-01,33.954754,46574.93,43518.348,0.0,35.53602600097656,-97.5096435546875
2011-09-01,16.23017,47990.33,33537.844,0.0,46.15114212036133,-67.21337890625
2011-09-01,20.198748,46373.375,42875.992,0.0,33.70825958251953,-117.8385009765625
2011-09-01,21.487581,47217.484,43114.715,0.0,40.808433532714844,-73.125
2011-09-01,24.525248,47515.387,43455.734,0.0,42.98769760131836,-87.99407958984375
2011-09-01,25.072916,47292.316,43446.57,5.9000006,41.37082290649414,-82.62933349609375
2011-09-01,19.246084,47416.906,41065.55,0.0,42.28470993041992,-71.02490234375
2011-09-01,26.79908,47349.348,43369.273,0.4,41.79261779785156,-88.17391967773438
2011-09-01,19.3585,46276.05,42803.832,0.0,32.794376373291016,-117.17604064941406
2011-09-01,21.908669,46411.402,42989.78,0.0,34.05975341796875,-118.23750305175781
2011-09-01,27.041748,47358.934,43419.867,2.4,41.8629150390625,-87.7794189453125
2011-09-01,22.218832,47226.766,43142.48,0.0,40.87873458862305,-73.22900390625
2011-09-01,33.829082,47027.293,43920.695,0.0,39.33216094970703,-98.44137573242188
2011-09-01,21.389166,47198.984,43181.777,0.0,40.6678352355957,-73.42776489257812
2011-09-01,19.716337,46253.902,42839.61,0.0,32.58347702026367,-117.07673645019531
2011-09-01,30.583664,46957.086,43200.0,0.0,38.769771575927734,-90.36834716796875
2011-09-01,21.189415,46449.773,43200.0,0.0,34.41124725341797,-119.54716491699219
2011-09-01,34.261753,46388.547,43496.78,0.0,33.84885787963867,-98.51806640625
2011-09-01,16.943083,46837.023,43277.44,0.0,37.785587310791016,-122.40963745117188
2011-09-01,30.28392,47089.72,43200.0,0.0,39.82425308227539,-89.74929809570312
2011-09-01,27.683165,47330.25,43218.844,0.0,41.65201950073242,-91.56069946289062
2011-09-01,30.703081,45968.766,42664.016,0.2,29.771528244018555,-95.435546875
2011-09-01,18.214334,46373.375,42988.875,0.0,33.70825958251953,-118.28570556640625
2011-09-01,24.49275,47515.387,43455.734,0.0,42.98769760131836,-87.99407958984375
2011-09-01,19.204332,47783.074,43200.0,0.4,44.81546401977539,-73.4466552734375
2011-09-01,21.565582,47217.484,43114.715,0.0,40.808433532714844,-73.125
2011-09-01,25.615753,46992.04,42673.375,0.0,39.05096435546875,-108.51852416992188
2011-09-01,19.752249,46974.527,42998.746,0.1,38.91036605834961,-107.48291015625
2011-09-01,26.718,45873.117,37100.797,0.8,28.78734588623047,-81.87429809570312
2011-09-01,27.099167,45920.688,40572.754,2.0,29.279436111450195,-81.08294677734375
2011-09-01,19.0335,46276.05,42803.832,0.0,32.794376373291016,-117.17604064941406
2011-09-01,30.25792,47089.72,43200.0,0.0,39.82425308227539,-89.74929809570312
2011-09-01,19.516417,47416.906,40642.527,0.0,42.28470993041992,-71.15667724609375
2011-09-01,35.191,46720.336,43714.965,0.0,36.8014030456543,-114.12614440917969
2011-09-01,20.941252,47387.816,43062.184,0.8,42.07381057739258,-72.68222045898438
2011-09-01,26.763502,45623.047,35008.598,7.8,26.115991592407227,-80.4381103515625
2011-09-01,32.49,46217.234,41867.88,0.1,32.23198318481445,-110.81112670898438
2011-09-01,18.4165,46803.348,43296.707,0.0,37.504390716552734,-122.23701477050781
2011-09-01,31.605171,46045.367,41392.312,0.0,30.544815063476562,-97.62353515625
2011-09-01,27.349,47349.348,43387.6,2.1,41.79261779785156,-87.65219116210938
2011-09-01,30.739502,46939.723,43200.0,0.0,38.629173278808594,-90.48980712890625
2011-09-01,31.746084,46052.4,42232.3,0.0,30.6151123046875,-97.63250732421875
2011-09-01,19.870584,46426.707,43140.727,0.0,34.20035171508789,-118.98495483398438
2011-09-01,31.860086,46017.363,41936.31,0.0,30.26361846923828,-97.79861450195312
2011-09-01,33.48225,46305.766,43439.742,0.0,33.07556915283203,-96.74447631835938
2011-09-01,21.226503,47236.066,43016.477,0.0,40.949031829833984,-72.69229125976562
2011-09-01,30.23842,47080.746,43200.0,0.0,39.75395202636719,-89.62448120117188
2011-09-01,27.76975,45603.85,34485.617,3.8000002,25.90509605407715,-80.27291870117188
2011-09-01,19.168081,47416.906,41065.55,0.0,42.28470993041992,-71.02490234375
2011-09-01,20.441916,46449.773,43200.0,0.0,34.41124725341797,-119.54716491699219
2011-09-01,21.904833,47264.094,43183.105,0.0,41.15992736816406,-73.26181030273438
2011-09-01,26.750502,45623.047,35008.598,7.8,26.115991592407227,-80.4381103515625
2011-09-01,30.777586,45934.375,42266.832,0.0,29.420034408569336,-98.52194213867188
2011-09-01,16.897583,46837.023,43429.88,0.0,37.785587310791016,-122.40963745117188
2011-09-01,20.702333,47485.59,43200.0,0.1,42.776798248291016,-73.89053344726562
2011-09-01,32.114502,46246.543,42530.67,0.0,32.513179779052734,-94.8175048828125
2011-09-01,18.161081,46380.953,43000.203,0.0,33.77855682373047,-118.32089233398438
2011-09-01,22.191504,46403.77,42921.625,0.0,33.98945236206055,-117.97752380371094
2011-09-01,31.803917,46101.914,42907.492,0.0,31.10720443725586,-97.37530517578125
2011-09-01,24.538248,47515.387,43455.734,0.0,42.98769760131836,-87.99407958984375
2011-09-01,19.874668,46313.227,42764.633,0.0,33.145870208740234,-117.23246765136719
2011-09-01,33.495003,46335.684,43460.414,0.0,33.35676574707031,-97.66665649414062
2011-09-01,23.915499,47236.066,43921.492,2.5,40.949031829833984,-81.5384521484375
2011-09-01,28.56117,45616.637,41121.477,2.3000002,26.045692443847656,-97.48358154296875
2011-09-01,26.20517,45852.883,36357.805,2.1000001,28.576448440551758,-81.3895263671875
2011-09-01,18.771414,46276.05,42870.082,0.0,32.794376373291016,-117.17604064941406
2011-09-01,26.756998,45623.047,35008.598,7.8,26.115991592407227,-80.4381103515625
2011-09-01,30.582418,45913.863,42305.19,0.0,29.209136962890625,-97.76754760742188
2011-09-01,20.192247,46373.375,42875.992,0.0,33.70825958251953,-117.8385009765625
2011-09-01,25.551834,47134.895,43203.25,0.0,40.17574691772461,-105.14724731445312
2011-09-01,14.947335,47387.816,44135.74,0.0,42.07381057739258,-123.06121826171875
2011-09-01,30.780502,45948.1,42371.312,0.0,29.560630798339844,-98.95834350585938
2011-09-01,18.307333,47446.207,41502.7,0.0,42.49560546875,-70.941162109375
2011-09-01,31.905586,46017.363,41962.734,0.0,30.26361846923828,-97.69320678710938
2011-10-01,17.006083,42374.94,10934.377,9.9,41.79261779785156,-72.2608642578125
2011-10-01,11.303,42083.117,15759.9,0.7,48.47100067138672,-122.52099609375
2011-10-01,22.311998,42657.9,39179.125,0.0,33.91915512084961,-118.39152526855469
2011-10-01,22.339083,42737.22,39451.043,0.0,31.458698272705078,-98.49462890625
2011-10-01,11.448833,42349.74,2726.493,2.6,42.4253044128418,-76.51980590820312
2011-10-01,19.591833,42694.59,39289.2,0.0,32.794376373291016,-117.17604064941406
2011-10-01,28.25625,42857.63,38784.375,1.9,27.5219669342041,-99.47366333007812
2011-10-01,8.142917,42399.707,0.0,3.1,41.15992736816406,-80.85836791992188
2011-10-01,10.897666,42369.375,38741.797,0.1,41.9332160949707,-87.64535522460938
2011-10-01,10.869751,42349.74,38661.434,0.0,42.4253044128418,-87.88546752929688
2011-10-01,21.86275,42783.223,39902.17,0.0,29.982423782348633,-90.20977783203125
2011-10-01,8.994,42476.824,17939.822,0.0,39.12126541137695,-84.5604248046875
2011-10-01,24.125,42813.305,39474.273,0.0,28.998241424560547,-80.91741943359375
2011-10-01,9.844916,42169.254,18657.89,2.1,46.64323043823242,-121.88406372070312
2011-10-01,23.755167,42768.008,39600.0,0.0,30.474515914916992,-99.729736328125
2011-10-01,8.772752,42324.09,38284.734,0.0,43.0579948425293,-89.33035278320312
2011-10-01,22.520914,42696.86,39351.53,0.0,32.72407531738281,-96.81317138671875
2011-10-01,17.889334,42455.945,38877.387,0.0,39.68365478515625,-105.0
2011-10-01,21.58042,42772.367,39572.633,0.0,30.33391761779785,-84.30245971679688
2011-10-01,11.02525,42366.586,38707.96,0.1,42.00351333618164,-87.77291870117188
2011-10-01,16.849669,42525.312,37815.555,0.1,37.785587310791016,-122.40963745117188
2011-10-01,10.469832,42402.438,38739.195,0.0,41.089630126953125,-87.81427001953125
2011-10-01,14.360165,42466.42,39344.37,0.0,39.40245819091797,-93.35635375976562
2011-10-01,16.967001,42413.297,29329.89,14.800002,40.808433532714844,-73.76422119140625
2011-10-01,21.843248,42783.223,39902.17,0.0,29.982423782348633,-90.20977783203125
2011-10-01,11.676749,42383.246,38960.16,0.0,41.581722259521484,-93.6363525390625
2011-10-01,26.22783,42901.074,39395.68,0.70000005,26.045692443847656,-80.15316772460938
2011-10-01,24.140749,42641.598,39210.645,0.0,34.41124725341797,-117.28302001953125
2011-10-01,22.397917,42694.59,39350.785,0.0,32.794376373291016,-96.82150268554688
